1,Belawan - Medan,Belawan - Medan,1,1,3.79623980,98.71862959,1,0000-00-00 00:00:00,0,2016-01-31 11:58:43,15
310,PPP Sungai Rengas - Pontianak,PPP Sungai Rengas - Pontianak,4,5,0.00214000,109.28539100,1,0000-00-00 00:00:00,1,2017-07-12 11:11:47,15
309,PPN Pemangkat - Kalimantan Barat,PPN Pemangkat - Kalimantan Barat,4,4,1.19980282,108.99211240,1,0000-00-00 00:00:00,1,2017-07-12 11:23:52,15
308,Tarempa,Tarempa,5,5,3.22194900,106.24156500,0,0000-00-00 00:00:00,1,2015-12-08 13:47:08,1
307,PP BARELANG,PP BARELANG,5,3,0.00000000,0.00000000,0,0000-00-00 00:00:00,1,2015-05-01 15:10:05,1
306,PP TELAGA PUNGGUR,PP TELAGA PUNGGUR,5,3,0.00000000,0.00000000,0,0000-00-00 00:00:00,1,2015-05-01 15:10:07,1
305,PPP Sikakap,PPP Sikakap,2,5,-2.77597100,100.21773400,0,0000-00-00 00:00:00,1,2016-01-13 10:16:54,1
304,PPS Bungus,PPS Bungus,2,6,-1.03028391,100.39582320,0,0000-00-00 00:00:00,1,2018-08-09 16:26:02,15
478,Serasan - Kep. Natuna,Serasan - Kep. Natuna,4,2,2.49687600,109.00743600,1,2017-07-12 11:20:38,15,0000-00-00 00:00:00,15
301,PPS Belawan - Sumatera Utara,PPS Belawan - Sumatera Utara,1,6,3.78379143,98.71509089,1,0000-00-00 00:00:00,1,2016-08-18 11:36:10,15
300,Balohan - Sabang,Balohan - Sabang,1,3,5.82332375,95.34847498,0,0000-00-00 00:00:00,1,2016-01-08 12:38:57,15
299,Lampulo - Sabang,Lampulo - Sabang,1,9,5.59486363,95.31304133,0,0000-00-00 00:00:00,1,2015-12-08 19:19:14,15
298,Teluk Bintuni - Papua Barat,Teluk Bintuni - Papua Barat,44,2,-2.11368000,133.52583900,0,0000-00-00 00:00:00,1,2015-12-08 19:36:39,1
297,Kokas - Papua Barat,Kokas - Papua Barat,44,2,-2.69740500,132.44186500,0,0000-00-00 00:00:00,1,2015-12-08 19:36:40,1
296,Saunek - Papua Barat,Saunek - Papua Barat,44,2,-0.46499336,130.78283785,0,0000-00-00 00:00:00,1,2015-12-08 19:36:42,1
295,TEMINABUAN,TEMINABUAN,44,2,0.00000000,0.00000000,0,0000-00-00 00:00:00,1,2015-11-08 17:42:21,1
294,Kaimana - Papua Barat,Kaimana - Papua Barat,44,2,-3.66542200,133.75747700,0,0000-00-00 00:00:00,1,2015-12-08 19:36:45,1
293,Oransbari - Papua Barat,Oransbari - Papua Barat,44,2,-1.34831100,134.26689900,0,0000-00-00 00:00:00,1,2015-12-08 19:36:47,1
292,Fak-fak - Papua Barat,Fak-fak - Papua Barat,44,2,-2.93257500,132.31025900,1,0000-00-00 00:00:00,1,2016-04-05 11:28:50,1
291,Sorong,Sorong,44,1,-0.87794933,131.24533899,1,0000-00-00 00:00:00,1,2016-09-20 09:24:08,15
290,Amamapere - Papua,Amamapere - Papua,43,2,-4.82882000,136.84791900,0,0000-00-00 00:00:00,1,2016-09-20 09:28:58,1
289,Bade - Papua,Bade - Papua,43,2,-7.17259100,139.59436900,0,0000-00-00 00:00:00,1,2015-11-08 18:01:02,1
288,Agats - Papua,Agats - Papua,43,2,-5.53721300,138.13037500,0,0000-00-00 00:00:00,1,2016-09-20 09:28:52,1
287,Pomako - Papua,Pomako - Papua,43,2,-4.80319800,136.77003400,0,0000-00-00 00:00:00,1,2015-12-01 09:46:04,1
286,Merauke,Merauke,43,1,-8.47685963,140.39037672,1,0000-00-00 00:00:00,1,2016-09-20 09:24:24,15
285,Wasior - Papua Barat,Wasior - Papua Barat,44,2,-2.72774200,134.48904300,1,0000-00-00 00:00:00,1,2018-06-11 09:00:21,15
363,PPP Sorong,PPP Soron,44,5,-0.87666726,131.24095917,0,0000-00-00 00:00:00,1,2016-09-20 09:24:14,15
367,Ulee Lheue - Aceh,Ulee Lheue - Aceh,1,3,5.57055438,95.29631212,0,2015-06-02 19:09:07,1,2015-12-22 00:20:55,15
477,Subi - Kep. Natuna,Subi - Kep. Natuna,4,2,3.01355400,108.86495500,1,2017-07-12 11:20:11,15,0000-00-00 00:00:00,15
370,ASDP Merak,ASDP Merak,3,3,-5.93117697,105.99667387,1,2015-06-04 13:20:00,1,2016-04-30 07:49:52,15
371,ASDP Bakauheni,ASDP Bakauheni,3,3,-5.87053874,105.75480299,1,2015-06-04 13:24:57,1,2016-04-30 07:50:08,15
372,Lamteng,Lamteng,1,3,5.64389119,95.16381010,0,2015-06-04 14:56:17,1,2015-12-22 00:20:52,15
374,Labuhan Haji,Labuhan Haji,1,3,3.54439701,96.99928212,0,2015-06-04 15:00:52,1,2017-07-15 18:03:27,15
377,Teluk Bungus,Teluk Bungus,2,2,-1.02975782,100.39791231,1,2015-06-06 21:28:45,1,2018-08-09 16:26:52,15
379,Tua Pejat,Tua Pejat,2,2,-2.02945523,99.59292093,1,2015-06-06 22:09:49,1,2016-10-18 10:53:16,1
380,Tanjung Api Api - Palembang,Tanjung Api Api - Palembang,6,3,-2.23316105,104.93752809,1,2015-06-06 22:12:55,1,2017-05-05 09:23:57,15
404,Tanjung Bira - Bulukumba,Tanjung Bira - Bulukumba,12,3,-5.60787600,120.46897700,1,2015-08-16 15:25:35,1,2015-12-04 13:39:36,1
382,Tanjung Kelian - Bangka,Tanjung Kelian - Bangka,6,3,-2.08670066,105.13451399,1,2015-06-06 23:05:24,1,2017-05-05 09:23:52,15
383,Tanjung Batu - Belitung,Tanjung Batu - Belitung,6,2,-3.24655186,108.07697534,1,2015-06-21 13:34:42,1,2016-09-15 14:35:35,15
384,Telaga Punggur - Batam,Telaga Punggur - Batam,5,2,1.03334600,104.13188700,0,2015-07-14 15:00:19,1,2017-06-13 17:50:40,15
385,Tanjung Buton - Mengkapan,Tanjung Buton - Mengkapan,5,3,0.96821200,102.25172500,0,2015-07-14 15:13:34,1,2017-06-13 17:50:08,1
476,Midai - Kep. Natuna,Midai - Kep. Natuna,4,2,3.00224600,107.74695100,1,2017-07-12 11:19:36,15,0000-00-00 00:00:00,15
387,Garongkong,Garongkong,12,2,-4.37666222,119.61347673,1,2015-07-17 11:20:37,1,2018-02-13 11:53:11,15
475,Pulau Tiga - Kep. Natuna,Pulau Tiga - Kep. Natuna,4,2,3.63843700,108.08773100,1,2017-07-12 11:18:59,15,0000-00-00 00:00:00,15
389,Tebas Kuala - Sambas,Tebas Kuala - Sambas,4,3,1.23951000,109.13889500,1,2015-07-18 16:29:24,1,2017-05-05 09:23:31,1
471,Letung - Kep. Anambas,Letung - Kep. Anambas,4,2,2.98769600,105.70464700,1,2017-07-12 11:15:35,15,0000-00-00 00:00:00,15
391,Sangkapura - Bawean,Sangkapura - Bawean,9,2,-5.85141424,112.64316760,1,2015-07-18 16:39:07,1,2016-11-22 08:54:04,15
392,Kamal - Madura,Kamal - Madura,9,3,-7.17561200,112.72261300,0,2015-07-18 16:56:12,1,2017-07-07 20:02:31,1
393,Ujung - Surabaya,Ujung - Surabaya,9,3,-7.19797300,112.73488500,0,2015-07-18 17:03:01,1,2017-07-07 20:02:38,1
474,Sedanau - Kep. Natuna,Sedanau - Kep. Natuna,4,2,3.79580600,108.03564500,1,2017-07-12 11:18:15,15,0000-00-00 00:00:00,15
473,Pulau Laut - Kep. Natuna,Pulau Laut - Kep. Natuna,4,2,4.73687959,107.99857339,1,2017-07-12 11:16:30,15,2017-07-12 11:16:59,15
398,Bolok - Kupang,Bolok - Kupang,10,2,-10.21746300,123.52343287,1,2015-07-22 11:08:29,1,2017-06-17 08:53:27,15
399,Aimere - NTT,Aimere - NTT,10,2,-8.84234600,120.85443000,0,2015-07-22 12:05:29,1,2017-06-12 11:48:59,1
472,Kuala Maras - Kep. Anambas,Kuala Maras - Kep. Anambas,4,2,2.90452900,105.81322900,1,2017-07-12 11:16:00,15,0000-00-00 00:00:00,15
401,Lewoleba - NTT,Lewoleba - NTT,10,2,-8.37111400,123.40673200,0,2015-07-22 14:28:09,1,2017-06-12 11:49:25,1
402,Waiwerang - NTT,Waiwerang - NTT,10,3,-8.39122100,123.16287100,0,2015-07-22 14:33:18,1,2017-06-12 11:49:37,1
403,Teluk Gurita - NTT,Teluk Gurita - NTT,10,3,-9.01064200,124.81006300,0,2015-07-22 14:47:45,1,2017-06-12 11:49:56,1
405,Pamamata - Selayar,Pamamata - Selayar,12,3,-5.83493100,120.51780400,1,2015-08-16 15:27:22,1,2015-12-04 13:39:45,1
406,Tondasi - Kambara,Tondasi - Kambara,14,3,-4.73861600,122.37389600,0,2015-08-16 15:40:25,1,2017-05-05 13:28:45,1
407,Sikeli - Bombana,Sikeli - Bombana,14,3,-5.26235900,121.79591300,1,2015-08-16 15:44:01,1,2015-12-04 10:33:48,1
408,--,--,12,2,-7.07909500,120.75396700,0,2015-08-16 16:52:23,1,2015-12-04 13:27:39,1
409,Kolaka - Sulawesi Tenggara,Kolaka - Sulawesi Tenggara,12,3,-4.05899400,121.58193900,1,2015-08-16 17:01:54,1,2015-12-04 13:41:26,15
410,ASDP Bau Bau Dan Waara,ASDP Bau Bau Dan Waara,14,3,-5.45717500,122.61535400,0,2015-08-16 17:06:07,1,2017-05-05 13:37:45,15
411,Tanjung Ringgit - Palopo,Tanjung Ringgit - Palopo,12,2,-2.98409200,120.21010800,0,2015-08-16 17:13:37,1,2017-07-15 18:00:35,1
412,Torobulu - Konawe Selatan,Torobulu - Konawe Selatan,14,3,-4.44547100,122.45454800,1,2015-08-16 17:16:37,1,2015-12-04 10:33:59,1
413,Tampo - Muna,Tampo - Muna,14,3,-4.62407600,122.70958200,1,2015-08-16 17:18:10,1,2015-12-04 10:34:04,1
414,Dongkala - Kabaena,Dongkala - Kabaena,14,3,-5.31831200,122.04921900,1,2015-08-16 17:44:44,1,2015-12-04 10:34:11,1
415,Wowoni - Konawe,Wowoni - Konawe,14,2,-4.01980800,122.99034200,0,2015-08-16 17:54:26,1,2017-05-05 14:16:55,1
416,Mawasangka - Muna,Mawasangka - Muna,14,2,-5.28251700,122.28737300,0,2015-08-16 17:58:23,1,2017-05-05 13:27:52,1
417,Luwuk,Luwuk,14,3,-0.79621700,122.65938300,1,2015-08-16 18:31:17,1,2015-12-08 06:51:02,17
418,Penajam - Balikpapan,Penajam - Balikpapan,34,3,-1.24223200,116.77682800,1,2015-08-17 18:19:43,1,2015-08-17 18:21:55,1
419,Karingau - Balikpapan,Karingau - Balikpapan,34,3,-1.20085100,116.81789700,1,2015-08-17 18:21:41,1,0000-00-00 00:00:00,1
421,Lasusua - Kolaka Utara,Lasusua - Kolaka Utara,14,3,-3.41438900,120.88732400,0,2015-08-18 21:37:15,1,2017-05-05 13:50:53,1
422,ASDP Gorontalo,ASDP Gorontalo,11,3,0.49711800,123.06977300,0,2015-08-18 22:03:25,1,2017-07-15 17:51:11,15
423,Wanci (Wakatobi),Wanci (Wakatobi),14,2,-5.32535400,123.53426800,1,2015-08-18 22:42:21,1,2016-04-30 08:07:18,15
470,Sampit,Sampit,7,2,-2.54111400,112.96465500,1,2017-07-07 16:16:45,15,0000-00-00 00:00:00,15
426,Labuhan Haji - Aceh,Labuhan Haji - Aceh,1,9,3.54494313,96.99988294,0,2015-10-08 23:27:48,1,2017-05-05 09:21:43,15
427,PPN Donggala,PPN Donggala,34,4,-0.66274588,119.74153058,1,2015-10-08 23:47:51,1,2016-09-08 23:46:45,15
428,Klademak,Klademak,44,5,-0.88394883,131.26274482,1,2015-10-09 00:01:21,1,2016-04-30 08:15:43,15
429,Pantoloan - Palu,Pantoloan - Palu,34,2,-0.71198500,119.85597100,1,2015-11-10 07:20:09,1,2017-05-05 09:20:26,1
430,Pondong,Pondong,34,2,-1.80350117,116.25128681,1,2015-11-10 07:29:54,1,2016-04-30 08:25:57,15
431,Bastiong - Ternate,Bastiong - Ternate,17,3,0.76423516,127.37754961,1,2015-11-11 21:01:11,1,2017-05-05 09:20:19,15
432,Kayoa - Ternate,Gurapin - Ternate,17,2,0.00916400,127.41284700,1,2015-11-11 21:28:47,1,2017-05-05 09:19:50,15
433,Sidangole - Halmahera,Sidangole - Halmahera,17,3,0.88577300,127.49864000,1,2015-11-11 22:19:15,1,2017-05-05 09:20:44,1
434,Rum - Tidore,Rum - Tidore,17,2,0.73597400,127.38422700,1,2015-11-11 22:27:23,1,2017-05-05 09:20:07,1
435,Sofifi - Halmahera,Sofifi - Halmahera,17,3,0.74174100,127.55948700,1,2015-11-16 12:20:09,1,2015-12-06 16:14:03,1
436,Dowora - Tidore,Dowora - Tidore,17,3,0.69350100,127.45770000,0,2015-11-16 12:22:20,1,2017-05-05 09:20:39,1
437,Tobelo - Halmahera,Tobelo - Halmahera,17,3,1.72401200,128.01619900,1,2015-11-16 12:35:53,1,2015-12-06 16:14:17,1
438,Babang - Pulau Bacan,Babang - Pulau Bacan,17,2,-0.62424700,127.60976900,1,2015-11-16 13:48:50,1,2015-12-06 16:14:15,1
439,Batang Dua - Ternate,Batang Dua - Ternate,17,2,1.31907700,126.36416700,1,2015-11-16 14:11:27,1,2015-12-06 16:14:12,1
440,Ferry Waterfront City (Teluk Senimba) - Batam,Ferry Waterfront City (Teluk Senimba) - Batam,5,2,1.07960600,103.92922800,0,2015-11-21 11:14:35,15,2017-06-13 17:50:26,15
441,Batam Centre International - Batam,Batam Centre International - Batam,5,2,1.13324200,104.05577400,1,2015-11-21 11:24:39,15,2017-11-22 10:16:00,15
442,Ferry Nongsa Pura - Batam,Ferry Nongsa Pura - Batam,5,2,1.19447200,104.09505700,0,2015-11-21 11:27:23,15,2017-06-13 17:51:17,15
457,Sausapor - Papua Barat,Sausapor - Papua Barat,44,2,-0.50888800,132.08017400,1,2016-04-05 11:35:07,15,2017-05-05 09:18:35,15
480,Ciwandan - Cilegon,Ciwandan - Cilegon,6,2,-6.01965900,105.95818200,1,2017-08-03 09:37:12,15,0000-00-00 00:00:00,15
443,Subaim - Halmahera Timur,Subaim - Halmahera Timur,17,2,1.12454830,128.11700181,1,2015-12-01 15:40:21,16,2015-12-06 16:14:09,16
461,ASDP Wangi 2,ASDP Wangi 2,14,3,-5.32653200,123.53445200,0,2016-04-30 08:08:14,15,2017-05-05 14:12:19,15
462,Panggulubello, Panggulubello,14,2,-5.33873900,123.53399200,0,2016-04-30 08:09:25,15,2017-05-05 13:24:12,15
444,Waode Buri,Waode Buri,14,2,-4.65621100,123.19677400,1,2015-12-04 10:30:18,15,2016-04-30 08:02:23,15
445,Ereke - Sulawesi Tenggara,Ereke - Sulawesi Tenggara,14,2,-4.78364600,123.16450400,0,2015-12-04 10:36:18,15,2017-05-05 13:26:22,15
446,Pulau Moti - Kep. Halmahera,Pulau Moti - Kep. Halmahera,17,2,0.47654100,127.42128800,1,2015-12-04 17:23:18,15,2017-05-05 09:18:51,15
448,Daruba-Morotai - Halmahera Utara,Daruba-Morotai - Halmahera Utara,17,2,2.05017300,128.27903600,1,2015-12-04 17:56:21,15,2017-05-05 09:18:47,15
449,Pulau Makian - Kep. Halmahera,Pulau Makian - Kep. Halmahera,17,3,0.33207900,127.44150000,1,2015-12-04 18:46:55,15,2017-05-05 09:18:23,15
452,Arar,Arar,44,2,-1.03022589,131.23931467,1,2016-01-18 09:50:52,15,2016-04-30 08:16:04,15
450,Krui - Pesisir Barat,Krui - Pesisir Barat,3,2,-5.18154500,103.93319200,1,2015-12-18 19:26:10,15,2016-05-14 15:45:23,15
451,Waesai - Raja Ampat,Waesai - Raja Ampat,44,2,-0.43359000,130.80542400,1,2015-12-20 15:06:46,15,2017-05-05 09:18:30,15
453,Dermaga PT. Henrison,Dermaga PT. Henrison,44,2,-0.99371287,131.26322875,1,2016-01-18 09:57:22,15,2016-04-30 08:16:12,15
454,Dermaga PT. Petrochina Salawati,Dermaga PT. Petrochina Salawati,44,2,-1.30846111,131.02661708,1,2016-01-18 09:59:06,15,2016-01-19 19:01:19,15
455,Pelayaran Rakyat Sorong,Pelayaran Rakyat Sorong,44,2,-0.88944867,131.26801931,1,2016-01-19 16:44:34,15,2016-04-30 08:15:08,15
456,Dermaga Usaha Mina,Dermaga Usaha Mina,44,2,-0.87788167,131.25069761,1,2016-01-19 16:46:18,15,2016-04-30 08:16:23,15
458,Babo - Papua Barat,Babo - Papua Barat,44,2,-2.54187900,133.45273900,1,2016-04-05 11:46:48,15,2017-05-05 09:17:58,15
459,Misool - Papua Barat,Misool - Papua Barat,44,2,-1.82599183,129.84601883,1,2016-04-05 12:50:11,15,2017-05-05 09:17:43,15
481,PPP Klidang Lor,PPP Klidang Lor,7,2,-6.88133000,109.74986900,1,2017-09-09 08:45:28,15,2017-11-22 10:22:01,15
460,PPI Tenda - Gorontalo,PPI Tenda - Gorontalo,11,9,0.51064700,123.06029800,0,2016-04-12 18:50:58,15,2017-07-15 17:50:59,15
467,ASDP Teluk Bungus,ASDP Teluk Bungus,2,3,-1.03080600,100.39882900,0,2016-09-19 10:59:19,15,2018-08-09 16:26:05,15
463,Amolengo - Kolono Timur,Amolengo - Kolono Timur,14,2,-4.41921900,122.84871000,1,2016-08-17 08:45:36,15,0000-00-00 00:00:00,15
464,Amurang - Minahasa Selatan,Amurang - Minahasa Selatan,11,2,1.19906000,124.55185900,1,2016-08-18 12:40:35,15,2016-09-23 12:58:07,15
465,Likupang - Manado,Likupang - Manado,11,2,1.67487850,125.06088213,0,2016-08-18 14:39:19,15,2017-07-15 17:51:26,15
466,Pananaru - Kepulauan Sangihe,Pananaru - Kepulauan Sangihe,11,2,3.43376903,125.54899053,0,2016-08-18 14:43:15,15,2017-07-15 17:51:33,15
469,Penagi - Natuna,Penagi - Natuna,4,2,3.89194440,108.39166667,1,2017-02-21 12:20:31,15,0000-00-00 00:00:00,15
485,TPI Ie Meulle,TPI Ie Meulle,1,2,5.89595662,95.33580541,1,2017-11-22 09:29:43,15,2017-11-22 09:30:02,15
486,Tanjung Silopo,Tanjung Silopo,12,2,-3.47747761,119.44677020,1,2018-02-13 11:54:13,15,2018-02-13 11:54:37,15
487,Galesong,Galesong,12,2,-5.32407780,119.35595556,1,2018-02-13 11:55:26,15,0000-00-00 00:00:00,15
488,Bangsalae,Bangsalae,12,2,-3.68331466,120.42815710,1,2018-02-13 11:58:22,15,2018-02-13 11:58:54,15
490,Manokwari,Manokwari,44,2,-0.86780200,134.07420000,1,2018-06-09 09:59:38,15,2018-06-11 09:04:20,15
492,PPP Carocok - Tarusan,PPP Carocok - Tarusan,2,5,-1.35233859,100.56533854,1,2018-07-17 11:46:14,15,2018-07-17 11:46:44,15
